Author Name|Coauthor Name|Year|Title|Type
Norbert G. Vogl|Kostas Magoutis|2008|Galapagos: Model-driven discovery of end-to-end application - storage relationships in distributed systems.|article
Norbert G. Vogl|Murthy V. Devarakonda|2008|Galapagos: Model-driven discovery of end-to-end application - storage relationships in distributed systems.|article
Norbert G. Vogl|Nikolai Joukov|2008|Galapagos: Model-driven discovery of end-to-end application - storage relationships in distributed systems.|article
José E. Moreira|Vijay K. Naik|1997|Dynamic resource management on distributed systems using reconfigurable applications.|article
Vijay K. Naik|José E. Moreira|1997|Dynamic resource management on distributed systems using reconfigurable applications.|article
Bidyut Gupta|Shahram Rahimi|2007|Novel low-overhead roll-forward recovery scheme for distributed systems.|article
Bidyut Gupta|Ziping Liu|2007|Novel low-overhead roll-forward recovery scheme for distributed systems.|article
Shahram Rahimi|Bidyut Gupta|2007|Novel low-overhead roll-forward recovery scheme for distributed systems.|article
Shahram Rahimi|Ziping Liu|2007|Novel low-overhead roll-forward recovery scheme for distributed systems.|article
Ziping Liu|Bidyut Gupta|2007|Novel low-overhead roll-forward recovery scheme for distributed systems.|article
Ziping Liu|Shahram Rahimi|2007|Novel low-overhead roll-forward recovery scheme for distributed systems.|article
Daniel Grosu|Anthony T. Chronopoulos|2004|Algorithmic mechanism design for load balancing in distributed systems.|article
Anthony T. Chronopoulos|Daniel Grosu|2004|Algorithmic mechanism design for load balancing in distributed systems.|article
Edward A. Billard|Joseph Pasquale|1995|Adaptive coordination in distributed systems with delayed communication.|article
Joseph Pasquale|Edward A. Billard|1995|Adaptive coordination in distributed systems with delayed communication.|article
Alexandra Olteanu|Florin Pop|2012|A dynamic rescheduling algorithm for resource management in large scale dependable distributed systems.|article
Alexandra Olteanu|Ciprian Dobre|2012|A dynamic rescheduling algorithm for resource management in large scale dependable distributed systems.|article
Alexandra Olteanu|Valentin Cristea|2012|A dynamic rescheduling algorithm for resource management in large scale dependable distributed systems.|article
Florin Pop|Alexandra Olteanu|2012|A dynamic rescheduling algorithm for resource management in large scale dependable distributed systems.|article
Florin Pop|Ciprian Dobre|2012|A dynamic rescheduling algorithm for resource management in large scale dependable distributed systems.|article
Florin Pop|Valentin Cristea|2012|A dynamic rescheduling algorithm for resource management in large scale dependable distributed systems.|article
Ciprian Dobre|Alexandra Olteanu|2012|A dynamic rescheduling algorithm for resource management in large scale dependable distributed systems.|article
Ciprian Dobre|Florin Pop|2012|A dynamic rescheduling algorithm for resource management in large scale dependable distributed systems.|article
Ciprian Dobre|Valentin Cristea|2012|A dynamic rescheduling algorithm for resource management in large scale dependable distributed systems.|article
Valentin Cristea|Alexandra Olteanu|2012|A dynamic rescheduling algorithm for resource management in large scale dependable distributed systems.|article
Valentin Cristea|Florin Pop|2012|A dynamic rescheduling algorithm for resource management in large scale dependable distributed systems.|article
Valentin Cristea|Ciprian Dobre|2012|A dynamic rescheduling algorithm for resource management in large scale dependable distributed systems.|article
Ji-Cherng Lin|Tetz C. Huang|2009|Quasi-self-stabilization of a distributed system assuming read/write atomicity.|article
Ji-Cherng Lin|Cheng-Zen Yang|2009|Quasi-self-stabilization of a distributed system assuming read/write atomicity.|article
Ji-Cherng Lin|Nathan Mou|2009|Quasi-self-stabilization of a distributed system assuming read/write atomicity.|article
Tetz C. Huang|Ji-Cherng Lin|2009|Quasi-self-stabilization of a distributed system assuming read/write atomicity.|article
Tetz C. Huang|Cheng-Zen Yang|2009|Quasi-self-stabilization of a distributed system assuming read/write atomicity.|article
Tetz C. Huang|Nathan Mou|2009|Quasi-self-stabilization of a distributed system assuming read/write atomicity.|article
Cheng-Zen Yang|Ji-Cherng Lin|2009|Quasi-self-stabilization of a distributed system assuming read/write atomicity.|article
Cheng-Zen Yang|Tetz C. Huang|2009|Quasi-self-stabilization of a distributed system assuming read/write atomicity.|article
Cheng-Zen Yang|Nathan Mou|2009|Quasi-self-stabilization of a distributed system assuming read/write atomicity.|article
Nathan Mou|Ji-Cherng Lin|2009|Quasi-self-stabilization of a distributed system assuming read/write atomicity.|article
Nathan Mou|Tetz C. Huang|2009|Quasi-self-stabilization of a distributed system assuming read/write atomicity.|article
Nathan Mou|Cheng-Zen Yang|2009|Quasi-self-stabilization of a distributed system assuming read/write atomicity.|article
Mihailo R. Jovanovic|Bassam Bamieh|2006|A formula for frequency responses of distributed systems with one spatial variable.|article
Bassam Bamieh|Mihailo R. Jovanovic|2006|A formula for frequency responses of distributed systems with one spatial variable.|article
Gildas Besançon|Didier Georges|2009|Towards nonlinear delay-based control for convection-like distributed systems: The example of water flow control in open channel systems.|article
Gildas Besançon|Zohra Benayache|2009|Towards nonlinear delay-based control for convection-like distributed systems: The example of water flow control in open channel systems.|article
Didier Georges|Gildas Besançon|2009|Towards nonlinear delay-based control for convection-like distributed systems: The example of water flow control in open channel systems.|article
Didier Georges|Zohra Benayache|2009|Towards nonlinear delay-based control for convection-like distributed systems: The example of water flow control in open channel systems.|article
Zohra Benayache|Gildas Besançon|2009|Towards nonlinear delay-based control for convection-like distributed systems: The example of water flow control in open channel systems.|article
Zohra Benayache|Didier Georges|2009|Towards nonlinear delay-based control for convection-like distributed systems: The example of water flow control in open channel systems.|article
Gabor Madl|Nikil Dutt|2008|Real-time analysis of resource-constrained distributed systems by simulation-guided model checking.|article
Nikil Dutt|Gabor Madl|2008|Real-time analysis of resource-constrained distributed systems by simulation-guided model checking.|article
Saul Pomares Hernandez|Jorge Estudillo Ramirez|2009|An intermedia synchronisation mechanism for multimedia distributed systems.|article
Saul Pomares Hernandez|Luis A. Morales Rosales|2009|An intermedia synchronisation mechanism for multimedia distributed systems.|article
Saul Pomares Hernandez|Gustavo Rodríguez Gómez|2009|An intermedia synchronisation mechanism for multimedia distributed systems.|article
Jorge Estudillo Ramirez|Saul Pomares Hernandez|2009|An intermedia synchronisation mechanism for multimedia distributed systems.|article
Jorge Estudillo Ramirez|Luis A. Morales Rosales|2009|An intermedia synchronisation mechanism for multimedia distributed systems.|article
Jorge Estudillo Ramirez|Gustavo Rodríguez Gómez|2009|An intermedia synchronisation mechanism for multimedia distributed systems.|article
Luis A. Morales Rosales|Saul Pomares Hernandez|2009|An intermedia synchronisation mechanism for multimedia distributed systems.|article
Luis A. Morales Rosales|Jorge Estudillo Ramirez|2009|An intermedia synchronisation mechanism for multimedia distributed systems.|article
Luis A. Morales Rosales|Gustavo Rodríguez Gómez|2009|An intermedia synchronisation mechanism for multimedia distributed systems.|article
Gustavo Rodríguez Gómez|Saul Pomares Hernandez|2009|An intermedia synchronisation mechanism for multimedia distributed systems.|article
Gustavo Rodríguez Gómez|Jorge Estudillo Ramirez|2009|An intermedia synchronisation mechanism for multimedia distributed systems.|article
Gustavo Rodríguez Gómez|Luis A. Morales Rosales|2009|An intermedia synchronisation mechanism for multimedia distributed systems.|article
Rainer Unland|Huaglory Tianfield|2005|Shaping the future: Towards the next generation of powerful, pervasive, and service-oriented distributed systems.|article
Huaglory Tianfield|Rainer Unland|2005|Shaping the future: Towards the next generation of powerful, pervasive, and service-oriented distributed systems.|article
Holger Billhardt|Roberto Centeno|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Holger Billhardt|Carlos E. Cuesta|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Holger Billhardt|Alberto Fernández|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Holger Billhardt|Ramón Hermoso|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Holger Billhardt|Rubén Ortiz|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Holger Billhardt|Sascha Ossowski|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Holger Billhardt|J. Santiago Pérez-Sotelo|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Holger Billhardt|Matteo Vasirani|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Roberto Centeno|Holger Billhardt|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Roberto Centeno|Carlos E. Cuesta|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Roberto Centeno|Alberto Fernández|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Roberto Centeno|Ramón Hermoso|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Roberto Centeno|Rubén Ortiz|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Roberto Centeno|Sascha Ossowski|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Roberto Centeno|J. Santiago Pérez-Sotelo|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Roberto Centeno|Matteo Vasirani|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Carlos E. Cuesta|Holger Billhardt|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Carlos E. Cuesta|Roberto Centeno|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Carlos E. Cuesta|Alberto Fernández|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Carlos E. Cuesta|Ramón Hermoso|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Carlos E. Cuesta|Rubén Ortiz|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Carlos E. Cuesta|Sascha Ossowski|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Carlos E. Cuesta|J. Santiago Pérez-Sotelo|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Carlos E. Cuesta|Matteo Vasirani|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Alberto Fernández|Holger Billhardt|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Alberto Fernández|Roberto Centeno|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Alberto Fernández|Carlos E. Cuesta|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Alberto Fernández|Ramón Hermoso|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Alberto Fernández|Rubén Ortiz|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Alberto Fernández|Sascha Ossowski|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Alberto Fernández|J. Santiago Pérez-Sotelo|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Alberto Fernández|Matteo Vasirani|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Ramón Hermoso|Holger Billhardt|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Ramón Hermoso|Roberto Centeno|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Ramón Hermoso|Carlos E. Cuesta|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Ramón Hermoso|Alberto Fernández|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Ramón Hermoso|Rubén Ortiz|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Ramón Hermoso|Sascha Ossowski|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Ramón Hermoso|J. Santiago Pérez-Sotelo|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Ramón Hermoso|Matteo Vasirani|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Rubén Ortiz|Holger Billhardt|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Rubén Ortiz|Roberto Centeno|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Rubén Ortiz|Carlos E. Cuesta|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Rubén Ortiz|Alberto Fernández|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Rubén Ortiz|Ramón Hermoso|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Rubén Ortiz|Sascha Ossowski|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Rubén Ortiz|J. Santiago Pérez-Sotelo|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Rubén Ortiz|Matteo Vasirani|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Sascha Ossowski|Holger Billhardt|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Sascha Ossowski|Roberto Centeno|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Sascha Ossowski|Carlos E. Cuesta|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Sascha Ossowski|Alberto Fernández|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Sascha Ossowski|Ramón Hermoso|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Sascha Ossowski|Rubén Ortiz|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Sascha Ossowski|J. Santiago Pérez-Sotelo|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Sascha Ossowski|Matteo Vasirani|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
J. Santiago Pérez-Sotelo|Holger Billhardt|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
J. Santiago Pérez-Sotelo|Roberto Centeno|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
J. Santiago Pérez-Sotelo|Carlos E. Cuesta|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
J. Santiago Pérez-Sotelo|Alberto Fernández|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
J. Santiago Pérez-Sotelo|Ramón Hermoso|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
J. Santiago Pérez-Sotelo|Rubén Ortiz|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
J. Santiago Pérez-Sotelo|Sascha Ossowski|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
J. Santiago Pérez-Sotelo|Matteo Vasirani|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Matteo Vasirani|Holger Billhardt|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Matteo Vasirani|Roberto Centeno|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Matteo Vasirani|Carlos E. Cuesta|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Matteo Vasirani|Alberto Fernández|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Matteo Vasirani|Ramón Hermoso|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Matteo Vasirani|Rubén Ortiz|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Matteo Vasirani|Sascha Ossowski|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Matteo Vasirani|J. Santiago Pérez-Sotelo|2011|Organisational structures in next-generation distributed systems: Towards a technology of agreement.|article
Kamel Adi|Daniel Amyot|2006|Foreword - New technologies in distributed systems.|article
Kamel Adi|Luigi Logrippo|2006|Foreword - New technologies in distributed systems.|article
Daniel Amyot|Kamel Adi|2006|Foreword - New technologies in distributed systems.|article
Daniel Amyot|Luigi Logrippo|2006|Foreword - New technologies in distributed systems.|article
Luigi Logrippo|Kamel Adi|2006|Foreword - New technologies in distributed systems.|article
Luigi Logrippo|Daniel Amyot|2006|Foreword - New technologies in distributed systems.|article
Xiao Jun Chen|Luigi Logrippo|2000|Deriving use cases for distributed systems from knowledge requirements.|article
Luigi Logrippo|Xiao Jun Chen|2000|Deriving use cases for distributed systems from knowledge requirements.|article
Dominik Fisch|Martin Jänicke|2012|Learning from others: Exchange of classification rules in intelligent distributed systems.|article
Dominik Fisch|Edgar Kalkowski|2012|Learning from others: Exchange of classification rules in intelligent distributed systems.|article
Dominik Fisch|Bernhard Sick|2012|Learning from others: Exchange of classification rules in intelligent distributed systems.|article
Martin Jänicke|Dominik Fisch|2012|Learning from others: Exchange of classification rules in intelligent distributed systems.|article
Martin Jänicke|Edgar Kalkowski|2012|Learning from others: Exchange of classification rules in intelligent distributed systems.|article
Martin Jänicke|Bernhard Sick|2012|Learning from others: Exchange of classification rules in intelligent distributed systems.|article
Edgar Kalkowski|Dominik Fisch|2012|Learning from others: Exchange of classification rules in intelligent distributed systems.|article
Edgar Kalkowski|Martin Jänicke|2012|Learning from others: Exchange of classification rules in intelligent distributed systems.|article
Edgar Kalkowski|Bernhard Sick|2012|Learning from others: Exchange of classification rules in intelligent distributed systems.|article
Bernhard Sick|Dominik Fisch|2012|Learning from others: Exchange of classification rules in intelligent distributed systems.|article
Bernhard Sick|Martin Jänicke|2012|Learning from others: Exchange of classification rules in intelligent distributed systems.|article
Bernhard Sick|Edgar Kalkowski|2012|Learning from others: Exchange of classification rules in intelligent distributed systems.|article
Ulysses Bernardet|Mark Blanchard|2002|IQR: a distributed system for real-time real-world neuronal simulation.|article
Ulysses Bernardet|Paul F. M. J. Verschure|2002|IQR: a distributed system for real-time real-world neuronal simulation.|article
Mark Blanchard|Ulysses Bernardet|2002|IQR: a distributed system for real-time real-world neuronal simulation.|article
Mark Blanchard|Paul F. M. J. Verschure|2002|IQR: a distributed system for real-time real-world neuronal simulation.|article
Paul F. M. J. Verschure|Ulysses Bernardet|2002|IQR: a distributed system for real-time real-world neuronal simulation.|article
Paul F. M. J. Verschure|Mark Blanchard|2002|IQR: a distributed system for real-time real-world neuronal simulation.|article
Rodrigo Cilla|Miguel A. Patricio|2012|A probabilistic, discriminative and distributed system for the recognition of human actions from multiple views.|article
Rodrigo Cilla|Antonio Berlanga|2012|A probabilistic, discriminative and distributed system for the recognition of human actions from multiple views.|article
Rodrigo Cilla|José M. Molina|2012|A probabilistic, discriminative and distributed system for the recognition of human actions from multiple views.|article
Miguel A. Patricio|Rodrigo Cilla|2012|A probabilistic, discriminative and distributed system for the recognition of human actions from multiple views.|article
Miguel A. Patricio|Antonio Berlanga|2012|A probabilistic, discriminative and distributed system for the recognition of human actions from multiple views.|article
Miguel A. Patricio|José M. Molina|2012|A probabilistic, discriminative and distributed system for the recognition of human actions from multiple views.|article
Antonio Berlanga|Rodrigo Cilla|2012|A probabilistic, discriminative and distributed system for the recognition of human actions from multiple views.|article
Antonio Berlanga|Miguel A. Patricio|2012|A probabilistic, discriminative and distributed system for the recognition of human actions from multiple views.|article
Antonio Berlanga|José M. Molina|2012|A probabilistic, discriminative and distributed system for the recognition of human actions from multiple views.|article
José M. Molina|Rodrigo Cilla|2012|A probabilistic, discriminative and distributed system for the recognition of human actions from multiple views.|article
José M. Molina|Miguel A. Patricio|2012|A probabilistic, discriminative and distributed system for the recognition of human actions from multiple views.|article
José M. Molina|Antonio Berlanga|2012|A probabilistic, discriminative and distributed system for the recognition of human actions from multiple views.|article
Zhen Song|Yangquan Chen|2007|Optimal mobile sensor motion planning under non-holonomic constraints for parameter estimation of distributed systems.|article
Zhen Song|Jinsong Liang|2007|Optimal mobile sensor motion planning under non-holonomic constraints for parameter estimation of distributed systems.|article
Zhen Song|Dariusz Ucinski|2007|Optimal mobile sensor motion planning under non-holonomic constraints for parameter estimation of distributed systems.|article
Yangquan Chen|Zhen Song|2007|Optimal mobile sensor motion planning under non-holonomic constraints for parameter estimation of distributed systems.|article
Yangquan Chen|Jinsong Liang|2007|Optimal mobile sensor motion planning under non-holonomic constraints for parameter estimation of distributed systems.|article
Yangquan Chen|Dariusz Ucinski|2007|Optimal mobile sensor motion planning under non-holonomic constraints for parameter estimation of distributed systems.|article
Jinsong Liang|Zhen Song|2007|Optimal mobile sensor motion planning under non-holonomic constraints for parameter estimation of distributed systems.|article
Jinsong Liang|Yangquan Chen|2007|Optimal mobile sensor motion planning under non-holonomic constraints for parameter estimation of distributed systems.|article
Jinsong Liang|Dariusz Ucinski|2007|Optimal mobile sensor motion planning under non-holonomic constraints for parameter estimation of distributed systems.|article
Dariusz Ucinski|Zhen Song|2007|Optimal mobile sensor motion planning under non-holonomic constraints for parameter estimation of distributed systems.|article
Dariusz Ucinski|Yangquan Chen|2007|Optimal mobile sensor motion planning under non-holonomic constraints for parameter estimation of distributed systems.|article
Dariusz Ucinski|Jinsong Liang|2007|Optimal mobile sensor motion planning under non-holonomic constraints for parameter estimation of distributed systems.|article
Roy Friedman|Anne-Marie Kermarrec|2008|Modularity: a first class concept to address distributed systems.|article
Roy Friedman|Michel Raynal|2008|Modularity: a first class concept to address distributed systems.|article
Anne-Marie Kermarrec|Roy Friedman|2008|Modularity: a first class concept to address distributed systems.|article
Anne-Marie Kermarrec|Michel Raynal|2008|Modularity: a first class concept to address distributed systems.|article
Michel Raynal|Roy Friedman|2008|Modularity: a first class concept to address distributed systems.|article
Michel Raynal|Anne-Marie Kermarrec|2008|Modularity: a first class concept to address distributed systems.|article
Vasil S. Denchev|Gopal Pandurangan|2008|Distributed quantum computing: a new frontier in distributed systems or science fiction?|article
Gopal Pandurangan|Vasil S. Denchev|2008|Distributed quantum computing: a new frontier in distributed systems or science fiction?|article
Roberto Baldoni|Alexander A. Shvartsman|2009|Theoretical aspects of dynamic distributed systems: report on the workshop, Elche, Spain, September 26, 2009.|article
Alexander A. Shvartsman|Roberto Baldoni|2009|Theoretical aspects of dynamic distributed systems: report on the workshop, Elche, Spain, September 26, 2009.|article
Lung-Pin Chen|Der-Johng Sun|2011|Efficient online algorithm for identifying useless states in distributed systems.|article
Lung-Pin Chen|William C. Chu|2011|Efficient online algorithm for identifying useless states in distributed systems.|article
Der-Johng Sun|Lung-Pin Chen|2011|Efficient online algorithm for identifying useless states in distributed systems.|article
Der-Johng Sun|William C. Chu|2011|Efficient online algorithm for identifying useless states in distributed systems.|article
William C. Chu|Lung-Pin Chen|2011|Efficient online algorithm for identifying useless states in distributed systems.|article
William C. Chu|Der-Johng Sun|2011|Efficient online algorithm for identifying useless states in distributed systems.|article
James Aspnes|Faith Ellen Fich|2006|Relationships between broadcast and shared memory in reliable anonymous distributed systems.|article
James Aspnes|Eric Ruppert|2006|Relationships between broadcast and shared memory in reliable anonymous distributed systems.|article
Faith Ellen Fich|James Aspnes|2006|Relationships between broadcast and shared memory in reliable anonymous distributed systems.|article
Faith Ellen Fich|Eric Ruppert|2006|Relationships between broadcast and shared memory in reliable anonymous distributed systems.|article
Eric Ruppert|James Aspnes|2006|Relationships between broadcast and shared memory in reliable anonymous distributed systems.|article
Eric Ruppert|Faith Ellen Fich|2006|Relationships between broadcast and shared memory in reliable anonymous distributed systems.|article
G. Manduchi|M. Moro|2000|Automatic verification for a class of distributed systems.|article
M. Moro|G. Manduchi|2000|Automatic verification for a class of distributed systems.|article
Bernadette Charron-Bost|André Schiper|2009|The Heard-Of model: computing in distributed systems with benign faults.|article
André Schiper|Bernadette Charron-Bost|2009|The Heard-Of model: computing in distributed systems with benign faults.|article
Vijay K. Garg|Chakarat Skawratananond|2007|Timestamping messages and events in a distributed system using synchronous communication.|article
Vijay K. Garg|Neeraj Mittal|2007|Timestamping messages and events in a distributed system using synchronous communication.|article
Chakarat Skawratananond|Vijay K. Garg|2007|Timestamping messages and events in a distributed system using synchronous communication.|article
Chakarat Skawratananond|Neeraj Mittal|2007|Timestamping messages and events in a distributed system using synchronous communication.|article
Neeraj Mittal|Vijay K. Garg|2007|Timestamping messages and events in a distributed system using synchronous communication.|article
Neeraj Mittal|Chakarat Skawratananond|2007|Timestamping messages and events in a distributed system using synchronous communication.|article
Fan R. K. Chung|Ronald L. Graham|2006|Maximizing data locality in distributed systems.|article
Fan R. K. Chung|Ranjita Bhagwan|2006|Maximizing data locality in distributed systems.|article
Fan R. K. Chung|Stefan Savage|2006|Maximizing data locality in distributed systems.|article
Fan R. K. Chung|Geoffrey M. Voelker|2006|Maximizing data locality in distributed systems.|article
Ronald L. Graham|Fan R. K. Chung|2006|Maximizing data locality in distributed systems.|article
Ronald L. Graham|Ranjita Bhagwan|2006|Maximizing data locality in distributed systems.|article
Ronald L. Graham|Stefan Savage|2006|Maximizing data locality in distributed systems.|article
Ronald L. Graham|Geoffrey M. Voelker|2006|Maximizing data locality in distributed systems.|article
Ranjita Bhagwan|Fan R. K. Chung|2006|Maximizing data locality in distributed systems.|article
Ranjita Bhagwan|Ronald L. Graham|2006|Maximizing data locality in distributed systems.|article
Ranjita Bhagwan|Stefan Savage|2006|Maximizing data locality in distributed systems.|article
Ranjita Bhagwan|Geoffrey M. Voelker|2006|Maximizing data locality in distributed systems.|article
Stefan Savage|Fan R. K. Chung|2006|Maximizing data locality in distributed systems.|article
Stefan Savage|Ronald L. Graham|2006|Maximizing data locality in distributed systems.|article
Stefan Savage|Ranjita Bhagwan|2006|Maximizing data locality in distributed systems.|article
Stefan Savage|Geoffrey M. Voelker|2006|Maximizing data locality in distributed systems.|article
Geoffrey M. Voelker|Fan R. K. Chung|2006|Maximizing data locality in distributed systems.|article
Geoffrey M. Voelker|Ronald L. Graham|2006|Maximizing data locality in distributed systems.|article
Geoffrey M. Voelker|Ranjita Bhagwan|2006|Maximizing data locality in distributed systems.|article
Geoffrey M. Voelker|Stefan Savage|2006|Maximizing data locality in distributed systems.|article
Rachid Anane|Sukhvir Dhillon|2008|Stateless data concealment for distributed systems.|article
Rachid Anane|Behzad Bordbar|2008|Stateless data concealment for distributed systems.|article
Sukhvir Dhillon|Rachid Anane|2008|Stateless data concealment for distributed systems.|article
Sukhvir Dhillon|Behzad Bordbar|2008|Stateless data concealment for distributed systems.|article
Behzad Bordbar|Rachid Anane|2008|Stateless data concealment for distributed systems.|article
Behzad Bordbar|Sukhvir Dhillon|2008|Stateless data concealment for distributed systems.|article
C. Simons|Guido Wirtz|2007|Modeling context in mobile distributed systems with the UML.|article
Guido Wirtz|C. Simons|2007|Modeling context in mobile distributed systems with the UML.|article
Philip J. Smith|Amy L. Spencer|2007|Strategies for designing distributed systems: case studies in the design of an air traffic management system.|article
Philip J. Smith|Charles E. Billings|2007|Strategies for designing distributed systems: case studies in the design of an air traffic management system.|article
Amy L. Spencer|Philip J. Smith|2007|Strategies for designing distributed systems: case studies in the design of an air traffic management system.|article
Amy L. Spencer|Charles E. Billings|2007|Strategies for designing distributed systems: case studies in the design of an air traffic management system.|article
Charles E. Billings|Philip J. Smith|2007|Strategies for designing distributed systems: case studies in the design of an air traffic management system.|article
Charles E. Billings|Amy L. Spencer|2007|Strategies for designing distributed systems: case studies in the design of an air traffic management system.|article
D. Xue|Y. Xu|2003|Web-based distributed system and database modeling for concurrent design.|article
Y. Xu|D. Xue|2003|Web-based distributed system and database modeling for concurrent design.|article
Jiachang Sun|Xuebin Chi|1997|Parallel algorithm design on some distributed systems.|article
Jiachang Sun|Jianwen Cao|1997|Parallel algorithm design on some distributed systems.|article
Jiachang Sun|Linbo Zhang|1997|Parallel algorithm design on some distributed systems.|article
Xuebin Chi|Jiachang Sun|1997|Parallel algorithm design on some distributed systems.|article
Xuebin Chi|Jianwen Cao|1997|Parallel algorithm design on some distributed systems.|article
Xuebin Chi|Linbo Zhang|1997|Parallel algorithm design on some distributed systems.|article
Jianwen Cao|Jiachang Sun|1997|Parallel algorithm design on some distributed systems.|article
Jianwen Cao|Xuebin Chi|1997|Parallel algorithm design on some distributed systems.|article
Jianwen Cao|Linbo Zhang|1997|Parallel algorithm design on some distributed systems.|article
Linbo Zhang|Jiachang Sun|1997|Parallel algorithm design on some distributed systems.|article
Linbo Zhang|Xuebin Chi|1997|Parallel algorithm design on some distributed systems.|article
Linbo Zhang|Jianwen Cao|1997|Parallel algorithm design on some distributed systems.|article
Liang Li|Guowei Yang|1999|An assignment method for IPUs in distributed systems.|article
Guowei Yang|Liang Li|1999|An assignment method for IPUs in distributed systems.|article
Giovanni Mella|Elena Ferrari|2006|Controlled and cooperative updates of XML documents in byzantine and failure-prone distributed systems.|article
