Author Name|Coauthor Name|Year|Title|Type
Radha Ratnaparkhi|C. Dorai|2009|IBM Research Division cloud computing initiative.|article
Radha Ratnaparkhi|Lilith Anderson|2009|IBM Research Division cloud computing initiative.|article
Radha Ratnaparkhi|Giovanni Pacifici|2009|IBM Research Division cloud computing initiative.|article
Radha Ratnaparkhi|Jane L. Snowdon|2009|IBM Research Division cloud computing initiative.|article
Radha Ratnaparkhi|Alain Azagury|2009|IBM Research Division cloud computing initiative.|article
Radha Ratnaparkhi|Mark VanderWiele|2009|IBM Research Division cloud computing initiative.|article
Radha Ratnaparkhi|Yaron Wolfsthal|2009|IBM Research Division cloud computing initiative.|article
Donna N. Dillenberger|M. Naghshineh|2009|IBM Research Division cloud computing initiative.|article
Donna N. Dillenberger|Radha Ratnaparkhi|2009|IBM Research Division cloud computing initiative.|article
Donna N. Dillenberger|James R. Doran|2009|IBM Research Division cloud computing initiative.|article
Donna N. Dillenberger|C. Dorai|2009|IBM Research Division cloud computing initiative.|article
Donna N. Dillenberger|Lilith Anderson|2009|IBM Research Division cloud computing initiative.|article
Donna N. Dillenberger|Giovanni Pacifici|2009|IBM Research Division cloud computing initiative.|article
Donna N. Dillenberger|Jane L. Snowdon|2009|IBM Research Division cloud computing initiative.|article
Donna N. Dillenberger|Alain Azagury|2009|IBM Research Division cloud computing initiative.|article
Donna N. Dillenberger|Mark VanderWiele|2009|IBM Research Division cloud computing initiative.|article
Donna N. Dillenberger|Yaron Wolfsthal|2009|IBM Research Division cloud computing initiative.|article
James R. Doran|M. Naghshineh|2009|IBM Research Division cloud computing initiative.|article
James R. Doran|Radha Ratnaparkhi|2009|IBM Research Division cloud computing initiative.|article
James R. Doran|Donna N. Dillenberger|2009|IBM Research Division cloud computing initiative.|article
James R. Doran|C. Dorai|2009|IBM Research Division cloud computing initiative.|article
James R. Doran|Lilith Anderson|2009|IBM Research Division cloud computing initiative.|article
James R. Doran|Giovanni Pacifici|2009|IBM Research Division cloud computing initiative.|article
James R. Doran|Jane L. Snowdon|2009|IBM Research Division cloud computing initiative.|article
James R. Doran|Alain Azagury|2009|IBM Research Division cloud computing initiative.|article
James R. Doran|Mark VanderWiele|2009|IBM Research Division cloud computing initiative.|article
James R. Doran|Yaron Wolfsthal|2009|IBM Research Division cloud computing initiative.|article
C. Dorai|M. Naghshineh|2009|IBM Research Division cloud computing initiative.|article
C. Dorai|Radha Ratnaparkhi|2009|IBM Research Division cloud computing initiative.|article
C. Dorai|Donna N. Dillenberger|2009|IBM Research Division cloud computing initiative.|article
C. Dorai|James R. Doran|2009|IBM Research Division cloud computing initiative.|article
C. Dorai|Lilith Anderson|2009|IBM Research Division cloud computing initiative.|article
C. Dorai|Giovanni Pacifici|2009|IBM Research Division cloud computing initiative.|article
C. Dorai|Jane L. Snowdon|2009|IBM Research Division cloud computing initiative.|article
C. Dorai|Alain Azagury|2009|IBM Research Division cloud computing initiative.|article
C. Dorai|Mark VanderWiele|2009|IBM Research Division cloud computing initiative.|article
C. Dorai|Yaron Wolfsthal|2009|IBM Research Division cloud computing initiative.|article
Lilith Anderson|M. Naghshineh|2009|IBM Research Division cloud computing initiative.|article
Lilith Anderson|Radha Ratnaparkhi|2009|IBM Research Division cloud computing initiative.|article
Lilith Anderson|Donna N. Dillenberger|2009|IBM Research Division cloud computing initiative.|article
Lilith Anderson|James R. Doran|2009|IBM Research Division cloud computing initiative.|article
Lilith Anderson|C. Dorai|2009|IBM Research Division cloud computing initiative.|article
Lilith Anderson|Giovanni Pacifici|2009|IBM Research Division cloud computing initiative.|article
Lilith Anderson|Jane L. Snowdon|2009|IBM Research Division cloud computing initiative.|article
Lilith Anderson|Alain Azagury|2009|IBM Research Division cloud computing initiative.|article
Lilith Anderson|Mark VanderWiele|2009|IBM Research Division cloud computing initiative.|article
Lilith Anderson|Yaron Wolfsthal|2009|IBM Research Division cloud computing initiative.|article
Giovanni Pacifici|M. Naghshineh|2009|IBM Research Division cloud computing initiative.|article
Giovanni Pacifici|Radha Ratnaparkhi|2009|IBM Research Division cloud computing initiative.|article
Giovanni Pacifici|Donna N. Dillenberger|2009|IBM Research Division cloud computing initiative.|article
Giovanni Pacifici|James R. Doran|2009|IBM Research Division cloud computing initiative.|article
Giovanni Pacifici|C. Dorai|2009|IBM Research Division cloud computing initiative.|article
Giovanni Pacifici|Lilith Anderson|2009|IBM Research Division cloud computing initiative.|article
Giovanni Pacifici|Jane L. Snowdon|2009|IBM Research Division cloud computing initiative.|article
Giovanni Pacifici|Alain Azagury|2009|IBM Research Division cloud computing initiative.|article
Giovanni Pacifici|Mark VanderWiele|2009|IBM Research Division cloud computing initiative.|article
Giovanni Pacifici|Yaron Wolfsthal|2009|IBM Research Division cloud computing initiative.|article
Jane L. Snowdon|M. Naghshineh|2009|IBM Research Division cloud computing initiative.|article
Jane L. Snowdon|Radha Ratnaparkhi|2009|IBM Research Division cloud computing initiative.|article
Jane L. Snowdon|Donna N. Dillenberger|2009|IBM Research Division cloud computing initiative.|article
Jane L. Snowdon|James R. Doran|2009|IBM Research Division cloud computing initiative.|article
Jane L. Snowdon|C. Dorai|2009|IBM Research Division cloud computing initiative.|article
Jane L. Snowdon|Lilith Anderson|2009|IBM Research Division cloud computing initiative.|article
Jane L. Snowdon|Giovanni Pacifici|2009|IBM Research Division cloud computing initiative.|article
Jane L. Snowdon|Alain Azagury|2009|IBM Research Division cloud computing initiative.|article
Jane L. Snowdon|Mark VanderWiele|2009|IBM Research Division cloud computing initiative.|article
Jane L. Snowdon|Yaron Wolfsthal|2009|IBM Research Division cloud computing initiative.|article
Alain Azagury|M. Naghshineh|2009|IBM Research Division cloud computing initiative.|article
Alain Azagury|Radha Ratnaparkhi|2009|IBM Research Division cloud computing initiative.|article
Alain Azagury|Donna N. Dillenberger|2009|IBM Research Division cloud computing initiative.|article
Alain Azagury|James R. Doran|2009|IBM Research Division cloud computing initiative.|article
Alain Azagury|C. Dorai|2009|IBM Research Division cloud computing initiative.|article
Alain Azagury|Lilith Anderson|2009|IBM Research Division cloud computing initiative.|article
Alain Azagury|Giovanni Pacifici|2009|IBM Research Division cloud computing initiative.|article
Alain Azagury|Jane L. Snowdon|2009|IBM Research Division cloud computing initiative.|article
Alain Azagury|Mark VanderWiele|2009|IBM Research Division cloud computing initiative.|article
Alain Azagury|Yaron Wolfsthal|2009|IBM Research Division cloud computing initiative.|article
Mark VanderWiele|M. Naghshineh|2009|IBM Research Division cloud computing initiative.|article
Mark VanderWiele|Radha Ratnaparkhi|2009|IBM Research Division cloud computing initiative.|article
Mark VanderWiele|Donna N. Dillenberger|2009|IBM Research Division cloud computing initiative.|article
Mark VanderWiele|James R. Doran|2009|IBM Research Division cloud computing initiative.|article
Mark VanderWiele|C. Dorai|2009|IBM Research Division cloud computing initiative.|article
Mark VanderWiele|Lilith Anderson|2009|IBM Research Division cloud computing initiative.|article
Mark VanderWiele|Giovanni Pacifici|2009|IBM Research Division cloud computing initiative.|article
Mark VanderWiele|Jane L. Snowdon|2009|IBM Research Division cloud computing initiative.|article
Mark VanderWiele|Alain Azagury|2009|IBM Research Division cloud computing initiative.|article
Mark VanderWiele|Yaron Wolfsthal|2009|IBM Research Division cloud computing initiative.|article
Yaron Wolfsthal|M. Naghshineh|2009|IBM Research Division cloud computing initiative.|article
Yaron Wolfsthal|Radha Ratnaparkhi|2009|IBM Research Division cloud computing initiative.|article
Yaron Wolfsthal|Donna N. Dillenberger|2009|IBM Research Division cloud computing initiative.|article
Yaron Wolfsthal|James R. Doran|2009|IBM Research Division cloud computing initiative.|article
Yaron Wolfsthal|C. Dorai|2009|IBM Research Division cloud computing initiative.|article
Yaron Wolfsthal|Lilith Anderson|2009|IBM Research Division cloud computing initiative.|article
Yaron Wolfsthal|Giovanni Pacifici|2009|IBM Research Division cloud computing initiative.|article
Yaron Wolfsthal|Jane L. Snowdon|2009|IBM Research Division cloud computing initiative.|article
Yaron Wolfsthal|Alain Azagury|2009|IBM Research Division cloud computing initiative.|article
Yaron Wolfsthal|Mark VanderWiele|2009|IBM Research Division cloud computing initiative.|article
Gerd Breiter|Michael Behrendt|2009|Life cycle and characteristics of services in the world of cloud computing.|article
Michael Behrendt|Gerd Breiter|2009|Life cycle and characteristics of services in the world of cloud computing.|article
Joefon Jann|Niteesh Dubey|2010|AHAFS subsystem for enhancing operating system health in the cloud computing era.|article
Joefon Jann|R. Sarma Burugula|2010|AHAFS subsystem for enhancing operating system health in the cloud computing era.|article
Joefon Jann|Pratap Pattnaik|2010|AHAFS subsystem for enhancing operating system health in the cloud computing era.|article
Niteesh Dubey|Joefon Jann|2010|AHAFS subsystem for enhancing operating system health in the cloud computing era.|article
Niteesh Dubey|R. Sarma Burugula|2010|AHAFS subsystem for enhancing operating system health in the cloud computing era.|article
Niteesh Dubey|Pratap Pattnaik|2010|AHAFS subsystem for enhancing operating system health in the cloud computing era.|article
R. Sarma Burugula|Joefon Jann|2010|AHAFS subsystem for enhancing operating system health in the cloud computing era.|article
R. Sarma Burugula|Niteesh Dubey|2010|AHAFS subsystem for enhancing operating system health in the cloud computing era.|article
R. Sarma Burugula|Pratap Pattnaik|2010|AHAFS subsystem for enhancing operating system health in the cloud computing era.|article
Pratap Pattnaik|Joefon Jann|2010|AHAFS subsystem for enhancing operating system health in the cloud computing era.|article
Pratap Pattnaik|Niteesh Dubey|2010|AHAFS subsystem for enhancing operating system health in the cloud computing era.|article
Pratap Pattnaik|R. Sarma Burugula|2010|AHAFS subsystem for enhancing operating system health in the cloud computing era.|article
Benny Rochwerger|David Breitgand|2009|The Reservoir model and architecture for open federated cloud computing.|article
Benny Rochwerger|Eliezer Levy|2009|The Reservoir model and architecture for open federated cloud computing.|article
Benny Rochwerger|Alex Galis|2009|The Reservoir model and architecture for open federated cloud computing.|article
Benny Rochwerger|Kenneth Nagin|2009|The Reservoir model and architecture for open federated cloud computing.|article
Benny Rochwerger|Ignacio Martín Llorente|2009|The Reservoir model and architecture for open federated cloud computing.|article
Benny Rochwerger|Rubén S. Montero|2009|The Reservoir model and architecture for open federated cloud computing.|article
Benny Rochwerger|Yaron Wolfsthal|2009|The Reservoir model and architecture for open federated cloud computing.|article
Benny Rochwerger|Erik Elmroth|2009|The Reservoir model and architecture for open federated cloud computing.|article
Benny Rochwerger|Juan A. Cáceres|2009|The Reservoir model and architecture for open federated cloud computing.|article
Benny Rochwerger|Muli Ben-Yehuda|2009|The Reservoir model and architecture for open federated cloud computing.|article
Benny Rochwerger|Wolfgang Emmerich|2009|The Reservoir model and architecture for open federated cloud computing.|article
Benny Rochwerger|Fermín Galán|2009|The Reservoir model and architecture for open federated cloud computing.|article
David Breitgand|Benny Rochwerger|2009|The Reservoir model and architecture for open federated cloud computing.|article
David Breitgand|Eliezer Levy|2009|The Reservoir model and architecture for open federated cloud computing.|article
David Breitgand|Alex Galis|2009|The Reservoir model and architecture for open federated cloud computing.|article
David Breitgand|Kenneth Nagin|2009|The Reservoir model and architecture for open federated cloud computing.|article
David Breitgand|Ignacio Martín Llorente|2009|The Reservoir model and architecture for open federated cloud computing.|article
David Breitgand|Rubén S. Montero|2009|The Reservoir model and architecture for open federated cloud computing.|article
David Breitgand|Yaron Wolfsthal|2009|The Reservoir model and architecture for open federated cloud computing.|article
David Breitgand|Erik Elmroth|2009|The Reservoir model and architecture for open federated cloud computing.|article
David Breitgand|Juan A. Cáceres|2009|The Reservoir model and architecture for open federated cloud computing.|article
David Breitgand|Muli Ben-Yehuda|2009|The Reservoir model and architecture for open federated cloud computing.|article
David Breitgand|Wolfgang Emmerich|2009|The Reservoir model and architecture for open federated cloud computing.|article
David Breitgand|Fermín Galán|2009|The Reservoir model and architecture for open federated cloud computing.|article
Eliezer Levy|Benny Rochwerger|2009|The Reservoir model and architecture for open federated cloud computing.|article
Eliezer Levy|David Breitgand|2009|The Reservoir model and architecture for open federated cloud computing.|article
Eliezer Levy|Alex Galis|2009|The Reservoir model and architecture for open federated cloud computing.|article
Eliezer Levy|Kenneth Nagin|2009|The Reservoir model and architecture for open federated cloud computing.|article
Eliezer Levy|Ignacio Martín Llorente|2009|The Reservoir model and architecture for open federated cloud computing.|article
Eliezer Levy|Rubén S. Montero|2009|The Reservoir model and architecture for open federated cloud computing.|article
Eliezer Levy|Yaron Wolfsthal|2009|The Reservoir model and architecture for open federated cloud computing.|article
Eliezer Levy|Erik Elmroth|2009|The Reservoir model and architecture for open federated cloud computing.|article
Eliezer Levy|Juan A. Cáceres|2009|The Reservoir model and architecture for open federated cloud computing.|article
Eliezer Levy|Muli Ben-Yehuda|2009|The Reservoir model and architecture for open federated cloud computing.|article
Eliezer Levy|Wolfgang Emmerich|2009|The Reservoir model and architecture for open federated cloud computing.|article
Eliezer Levy|Fermín Galán|2009|The Reservoir model and architecture for open federated cloud computing.|article
Alex Galis|Benny Rochwerger|2009|The Reservoir model and architecture for open federated cloud computing.|article
Alex Galis|David Breitgand|2009|The Reservoir model and architecture for open federated cloud computing.|article
Alex Galis|Eliezer Levy|2009|The Reservoir model and architecture for open federated cloud computing.|article
Alex Galis|Kenneth Nagin|2009|The Reservoir model and architecture for open federated cloud computing.|article
Alex Galis|Ignacio Martín Llorente|2009|The Reservoir model and architecture for open federated cloud computing.|article
Alex Galis|Rubén S. Montero|2009|The Reservoir model and architecture for open federated cloud computing.|article
Alex Galis|Yaron Wolfsthal|2009|The Reservoir model and architecture for open federated cloud computing.|article
Alex Galis|Erik Elmroth|2009|The Reservoir model and architecture for open federated cloud computing.|article
Alex Galis|Juan A. Cáceres|2009|The Reservoir model and architecture for open federated cloud computing.|article
Alex Galis|Muli Ben-Yehuda|2009|The Reservoir model and architecture for open federated cloud computing.|article
Alex Galis|Wolfgang Emmerich|2009|The Reservoir model and architecture for open federated cloud computing.|article
Alex Galis|Fermín Galán|2009|The Reservoir model and architecture for open federated cloud computing.|article
Kenneth Nagin|Benny Rochwerger|2009|The Reservoir model and architecture for open federated cloud computing.|article
Kenneth Nagin|David Breitgand|2009|The Reservoir model and architecture for open federated cloud computing.|article
Kenneth Nagin|Eliezer Levy|2009|The Reservoir model and architecture for open federated cloud computing.|article
Kenneth Nagin|Alex Galis|2009|The Reservoir model and architecture for open federated cloud computing.|article
Kenneth Nagin|Ignacio Martín Llorente|2009|The Reservoir model and architecture for open federated cloud computing.|article
Kenneth Nagin|Rubén S. Montero|2009|The Reservoir model and architecture for open federated cloud computing.|article
Kenneth Nagin|Yaron Wolfsthal|2009|The Reservoir model and architecture for open federated cloud computing.|article
Kenneth Nagin|Erik Elmroth|2009|The Reservoir model and architecture for open federated cloud computing.|article
Kenneth Nagin|Juan A. Cáceres|2009|The Reservoir model and architecture for open federated cloud computing.|article
Kenneth Nagin|Muli Ben-Yehuda|2009|The Reservoir model and architecture for open federated cloud computing.|article
Kenneth Nagin|Wolfgang Emmerich|2009|The Reservoir model and architecture for open federated cloud computing.|article
Kenneth Nagin|Fermín Galán|2009|The Reservoir model and architecture for open federated cloud computing.|article
Ignacio Martín Llorente|Benny Rochwerger|2009|The Reservoir model and architecture for open federated cloud computing.|article
Ignacio Martín Llorente|David Breitgand|2009|The Reservoir model and architecture for open federated cloud computing.|article
Ignacio Martín Llorente|Eliezer Levy|2009|The Reservoir model and architecture for open federated cloud computing.|article
Ignacio Martín Llorente|Alex Galis|2009|The Reservoir model and architecture for open federated cloud computing.|article
Ignacio Martín Llorente|Kenneth Nagin|2009|The Reservoir model and architecture for open federated cloud computing.|article
Ignacio Martín Llorente|Rubén S. Montero|2009|The Reservoir model and architecture for open federated cloud computing.|article
Ignacio Martín Llorente|Yaron Wolfsthal|2009|The Reservoir model and architecture for open federated cloud computing.|article
Ignacio Martín Llorente|Erik Elmroth|2009|The Reservoir model and architecture for open federated cloud computing.|article
Ignacio Martín Llorente|Juan A. Cáceres|2009|The Reservoir model and architecture for open federated cloud computing.|article
Ignacio Martín Llorente|Muli Ben-Yehuda|2009|The Reservoir model and architecture for open federated cloud computing.|article
Ignacio Martín Llorente|Wolfgang Emmerich|2009|The Reservoir model and architecture for open federated cloud computing.|article
Ignacio Martín Llorente|Fermín Galán|2009|The Reservoir model and architecture for open federated cloud computing.|article
Rubén S. Montero|Benny Rochwerger|2009|The Reservoir model and architecture for open federated cloud computing.|article
Rubén S. Montero|David Breitgand|2009|The Reservoir model and architecture for open federated cloud computing.|article
Rubén S. Montero|Eliezer Levy|2009|The Reservoir model and architecture for open federated cloud computing.|article
Rubén S. Montero|Alex Galis|2009|The Reservoir model and architecture for open federated cloud computing.|article
Rubén S. Montero|Kenneth Nagin|2009|The Reservoir model and architecture for open federated cloud computing.|article
Rubén S. Montero|Ignacio Martín Llorente|2009|The Reservoir model and architecture for open federated cloud computing.|article
Rubén S. Montero|Yaron Wolfsthal|2009|The Reservoir model and architecture for open federated cloud computing.|article
Rubén S. Montero|Erik Elmroth|2009|The Reservoir model and architecture for open federated cloud computing.|article
Rubén S. Montero|Juan A. Cáceres|2009|The Reservoir model and architecture for open federated cloud computing.|article
Rubén S. Montero|Muli Ben-Yehuda|2009|The Reservoir model and architecture for open federated cloud computing.|article
Rubén S. Montero|Wolfgang Emmerich|2009|The Reservoir model and architecture for open federated cloud computing.|article
Rubén S. Montero|Fermín Galán|2009|The Reservoir model and architecture for open federated cloud computing.|article
Yaron Wolfsthal|Benny Rochwerger|2009|The Reservoir model and architecture for open federated cloud computing.|article
Yaron Wolfsthal|David Breitgand|2009|The Reservoir model and architecture for open federated cloud computing.|article
Yaron Wolfsthal|Eliezer Levy|2009|The Reservoir model and architecture for open federated cloud computing.|article
Yaron Wolfsthal|Alex Galis|2009|The Reservoir model and architecture for open federated cloud computing.|article
Yaron Wolfsthal|Kenneth Nagin|2009|The Reservoir model and architecture for open federated cloud computing.|article
Yaron Wolfsthal|Ignacio Martín Llorente|2009|The Reservoir model and architecture for open federated cloud computing.|article
Yaron Wolfsthal|Rubén S. Montero|2009|The Reservoir model and architecture for open federated cloud computing.|article
Yaron Wolfsthal|Erik Elmroth|2009|The Reservoir model and architecture for open federated cloud computing.|article
Yaron Wolfsthal|Juan A. Cáceres|2009|The Reservoir model and architecture for open federated cloud computing.|article
Yaron Wolfsthal|Muli Ben-Yehuda|2009|The Reservoir model and architecture for open federated cloud computing.|article
Yaron Wolfsthal|Wolfgang Emmerich|2009|The Reservoir model and architecture for open federated cloud computing.|article
Yaron Wolfsthal|Fermín Galán|2009|The Reservoir model and architecture for open federated cloud computing.|article
Erik Elmroth|Benny Rochwerger|2009|The Reservoir model and architecture for open federated cloud computing.|article
Erik Elmroth|David Breitgand|2009|The Reservoir model and architecture for open federated cloud computing.|article
Erik Elmroth|Eliezer Levy|2009|The Reservoir model and architecture for open federated cloud computing.|article
Erik Elmroth|Alex Galis|2009|The Reservoir model and architecture for open federated cloud computing.|article
Erik Elmroth|Kenneth Nagin|2009|The Reservoir model and architecture for open federated cloud computing.|article
Erik Elmroth|Ignacio Martín Llorente|2009|The Reservoir model and architecture for open federated cloud computing.|article
Erik Elmroth|Rubén S. Montero|2009|The Reservoir model and architecture for open federated cloud computing.|article
Erik Elmroth|Yaron Wolfsthal|2009|The Reservoir model and architecture for open federated cloud computing.|article
Erik Elmroth|Juan A. Cáceres|2009|The Reservoir model and architecture for open federated cloud computing.|article
Erik Elmroth|Muli Ben-Yehuda|2009|The Reservoir model and architecture for open federated cloud computing.|article
Erik Elmroth|Wolfgang Emmerich|2009|The Reservoir model and architecture for open federated cloud computing.|article
Erik Elmroth|Fermín Galán|2009|The Reservoir model and architecture for open federated cloud computing.|article
Juan A. Cáceres|Benny Rochwerger|2009|The Reservoir model and architecture for open federated cloud computing.|article
Juan A. Cáceres|David Breitgand|2009|The Reservoir model and architecture for open federated cloud computing.|article
Juan A. Cáceres|Eliezer Levy|2009|The Reservoir model and architecture for open federated cloud computing.|article
Juan A. Cáceres|Alex Galis|2009|The Reservoir model and architecture for open federated cloud computing.|article
Juan A. Cáceres|Kenneth Nagin|2009|The Reservoir model and architecture for open federated cloud computing.|article
Juan A. Cáceres|Ignacio Martín Llorente|2009|The Reservoir model and architecture for open federated cloud computing.|article
Juan A. Cáceres|Rubén S. Montero|2009|The Reservoir model and architecture for open federated cloud computing.|article
Juan A. Cáceres|Yaron Wolfsthal|2009|The Reservoir model and architecture for open federated cloud computing.|article
Juan A. Cáceres|Erik Elmroth|2009|The Reservoir model and architecture for open federated cloud computing.|article
Juan A. Cáceres|Muli Ben-Yehuda|2009|The Reservoir model and architecture for open federated cloud computing.|article
Juan A. Cáceres|Wolfgang Emmerich|2009|The Reservoir model and architecture for open federated cloud computing.|article
Juan A. Cáceres|Fermín Galán|2009|The Reservoir model and architecture for open federated cloud computing.|article
Muli Ben-Yehuda|Benny Rochwerger|2009|The Reservoir model and architecture for open federated cloud computing.|article
Muli Ben-Yehuda|David Breitgand|2009|The Reservoir model and architecture for open federated cloud computing.|article
Muli Ben-Yehuda|Eliezer Levy|2009|The Reservoir model and architecture for open federated cloud computing.|article
Muli Ben-Yehuda|Alex Galis|2009|The Reservoir model and architecture for open federated cloud computing.|article
Muli Ben-Yehuda|Kenneth Nagin|2009|The Reservoir model and architecture for open federated cloud computing.|article
Muli Ben-Yehuda|Ignacio Martín Llorente|2009|The Reservoir model and architecture for open federated cloud computing.|article
Muli Ben-Yehuda|Rubén S. Montero|2009|The Reservoir model and architecture for open federated cloud computing.|article
Muli Ben-Yehuda|Yaron Wolfsthal|2009|The Reservoir model and architecture for open federated cloud computing.|article
Muli Ben-Yehuda|Erik Elmroth|2009|The Reservoir model and architecture for open federated cloud computing.|article
Muli Ben-Yehuda|Juan A. Cáceres|2009|The Reservoir model and architecture for open federated cloud computing.|article
Muli Ben-Yehuda|Wolfgang Emmerich|2009|The Reservoir model and architecture for open federated cloud computing.|article
Muli Ben-Yehuda|Fermín Galán|2009|The Reservoir model and architecture for open federated cloud computing.|article
Wolfgang Emmerich|Benny Rochwerger|2009|The Reservoir model and architecture for open federated cloud computing.|article
Wolfgang Emmerich|David Breitgand|2009|The Reservoir model and architecture for open federated cloud computing.|article
Wolfgang Emmerich|Eliezer Levy|2009|The Reservoir model and architecture for open federated cloud computing.|article
Wolfgang Emmerich|Alex Galis|2009|The Reservoir model and architecture for open federated cloud computing.|article
Wolfgang Emmerich|Kenneth Nagin|2009|The Reservoir model and architecture for open federated cloud computing.|article
Wolfgang Emmerich|Ignacio Martín Llorente|2009|The Reservoir model and architecture for open federated cloud computing.|article
Wolfgang Emmerich|Rubén S. Montero|2009|The Reservoir model and architecture for open federated cloud computing.|article
Wolfgang Emmerich|Yaron Wolfsthal|2009|The Reservoir model and architecture for open federated cloud computing.|article
Wolfgang Emmerich|Erik Elmroth|2009|The Reservoir model and architecture for open federated cloud computing.|article
Wolfgang Emmerich|Juan A. Cáceres|2009|The Reservoir model and architecture for open federated cloud computing.|article
Wolfgang Emmerich|Muli Ben-Yehuda|2009|The Reservoir model and architecture for open federated cloud computing.|article
Wolfgang Emmerich|Fermín Galán|2009|The Reservoir model and architecture for open federated cloud computing.|article
Fermín Galán|Benny Rochwerger|2009|The Reservoir model and architecture for open federated cloud computing.|article
Fermín Galán|David Breitgand|2009|The Reservoir model and architecture for open federated cloud computing.|article
Fermín Galán|Eliezer Levy|2009|The Reservoir model and architecture for open federated cloud computing.|article
Fermín Galán|Alex Galis|2009|The Reservoir model and architecture for open federated cloud computing.|article
Fermín Galán|Kenneth Nagin|2009|The Reservoir model and architecture for open federated cloud computing.|article
Fermín Galán|Ignacio Martín Llorente|2009|The Reservoir model and architecture for open federated cloud computing.|article
Fermín Galán|Rubén S. Montero|2009|The Reservoir model and architecture for open federated cloud computing.|article
Fermín Galán|Yaron Wolfsthal|2009|The Reservoir model and architecture for open federated cloud computing.|article
Fermín Galán|Erik Elmroth|2009|The Reservoir model and architecture for open federated cloud computing.|article
Fermín Galán|Juan A. Cáceres|2009|The Reservoir model and architecture for open federated cloud computing.|article
Fermín Galán|Muli Ben-Yehuda|2009|The Reservoir model and architecture for open federated cloud computing.|article
Fermín Galán|Wolfgang Emmerich|2009|The Reservoir model and architecture for open federated cloud computing.|article
Lanyue Lu|Dean Hildebrand|2011|Zone-based data striping for cloud storage.|article
Lanyue Lu|Renu Tewari|2011|Zone-based data striping for cloud storage.|article
Dean Hildebrand|Lanyue Lu|2011|Zone-based data striping for cloud storage.|article
Dean Hildebrand|Renu Tewari|2011|Zone-based data striping for cloud storage.|article
Renu Tewari|Lanyue Lu|2011|Zone-based data striping for cloud storage.|article
Renu Tewari|Dean Hildebrand|2011|Zone-based data striping for cloud storage.|article
Kirk A. Beaty|Vijay K. Naik|2011|Economics of cloud computing for enterprise IT.|article
Kirk A. Beaty|Chang-Shing Perng|2011|Economics of cloud computing for enterprise IT.|article
Vijay K. Naik|Kirk A. Beaty|2011|Economics of cloud computing for enterprise IT.|article
Vijay K. Naik|Chang-Shing Perng|2011|Economics of cloud computing for enterprise IT.|article
Chang-Shing Perng|Kirk A. Beaty|2011|Economics of cloud computing for enterprise IT.|article
Chang-Shing Perng|Vijay K. Naik|2011|Economics of cloud computing for enterprise IT.|article
Alex Guazzelli|Kostantinos Stathatos|2009|Efficient deployment of predictive analytics through open standards and cloud computing.|article
Alex Guazzelli|Michael Zeller|2009|Efficient deployment of predictive analytics through open standards and cloud computing.|article
Kostantinos Stathatos|Alex Guazzelli|2009|Efficient deployment of predictive analytics through open standards and cloud computing.|article
Kostantinos Stathatos|Michael Zeller|2009|Efficient deployment of predictive analytics through open standards and cloud computing.|article
Michael Zeller|Alex Guazzelli|2009|Efficient deployment of predictive analytics through open standards and cloud computing.|article
Michael Zeller|Kostantinos Stathatos|2009|Efficient deployment of predictive analytics through open standards and cloud computing.|article
Mohammed Abdullatif Alzain|Ben Soh|2012|A new model to ensure security in cloud computing services.|article
Mohammed Abdullatif Alzain|Eric Pardede|2012|A new model to ensure security in cloud computing services.|article
Ben Soh|Mohammed Abdullatif Alzain|2012|A new model to ensure security in cloud computing services.|article
Ben Soh|Eric Pardede|2012|A new model to ensure security in cloud computing services.|article
Eric Pardede|Mohammed Abdullatif Alzain|2012|A new model to ensure security in cloud computing services.|article
Eric Pardede|Ben Soh|2012|A new model to ensure security in cloud computing services.|article
Fabio Baroncelli|Barbara Martini|2010|Network virtualization for cloud computing.|article
Fabio Baroncelli|Piero Castoldi|2010|Network virtualization for cloud computing.|article
Barbara Martini|Fabio Baroncelli|2010|Network virtualization for cloud computing.|article
Barbara Martini|Piero Castoldi|2010|Network virtualization for cloud computing.|article
Piero Castoldi|Fabio Baroncelli|2010|Network virtualization for cloud computing.|article
Piero Castoldi|Barbara Martini|2010|Network virtualization for cloud computing.|article
Rimal Bhaskar Prasad|Eunmi Choi|2012|A service-oriented taxonomical spectrum, cloudy challenges and opportunities of cloud computing.|article
Eunmi Choi|Rimal Bhaskar Prasad|2012|A service-oriented taxonomical spectrum, cloudy challenges and opportunities of cloud computing.|article
Ken Birman|Gregory Chockler|2009|Toward a cloud computing research agenda.|article
Ken Birman|Robbert van Renesse|2009|Toward a cloud computing research agenda.|article
Gregory Chockler|Ken Birman|2009|Toward a cloud computing research agenda.|article
Gregory Chockler|Robbert van Renesse|2009|Toward a cloud computing research agenda.|article
Robbert van Renesse|Ken Birman|2009|Toward a cloud computing research agenda.|article
Robbert van Renesse|Gregory Chockler|2009|Toward a cloud computing research agenda.|article
Gaofeng Zhang|Yun Yang|2012|A historical probability based noise generation strategy for privacy protection in cloud computing.|article
Gaofeng Zhang|Jinjun Chen|2012|A historical probability based noise generation strategy for privacy protection in cloud computing.|article
Yun Yang|Gaofeng Zhang|2012|A historical probability based noise generation strategy for privacy protection in cloud computing.|article
